perspective,item,Blender_1,Blender_2,Coffee maker_1,Coffee maker_2,Desk lamp_1,Desk lamp_2,Kettle_1,Kettle_2,Photo Frame_1,Photo Frame_2,Radio_1,Radio_2,Sandwich maker_1,Sandwich maker_2,Sleeping bag_1,Sleeping bag_2,Table Fan_1,Table Fan_2,Toaster_1,Toaster_2,choices_1,choices_2,choices_diff,decision,forced_decision,prior,Chicken wings_1,Chicken wings_2,French fries_1,French fries_2,Fried chicken_1,Fried chicken_2,Grilled Cheeses_1,Grilled Cheeses_2,Hamburgers_1,Hamburgers_2,Mashed potatoes_1,Mashed potatoes_2,Pasta_1,Pasta_2,Pizza_1,Pizza_2,Salad_1,Salad_2,Sushi_1,Sushi_2,Apple_1,Apple_2,Banana_1,Banana_2,Cherry_1,Cherry_2,Kiwi_1,Kiwi_2,Mango_1,Mango_2,Orange_1,Orange_2,Papaya_1,Papaya_2,Pineapple_1,Pineapple_2,Strawberry_1,Strawberry_2,Watermelon_1,Watermelon_2
roleplay,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,Sushi,4,Fried chicken,Sushi,without,10.0,10.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,7.0,7.0,9.0,10.0,10.0,5.0,6.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,French fries,Salad,4,French fries,French fries,with,10.0,10.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,French fries,Salad,4,French fries,French fries,without,10.0,10.0,9.0,10.0,8.0,9.0,7.0,8.0,8.0,8.0,6.0,7.0,7.0,7.0,10.0,6.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,French fries,Salad,4,French fries,Salad,with,10.0,10.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,French fries,Salad,4,French fries,Salad,without,10.0,10.0,9.0,7.0,8.0,9.0,7.0,8.0,8.0,9.0,6.0,8.0,7.0,9.0,10.0,10.0,5.0,10.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Pasta,Sushi,3,Sushi,Pasta,with,10.0,10.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,6.0,7.0,10.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Pasta,Sushi,3,Pasta,Pasta,without,10.0,10.0,9.0,9.0,8.0,10.0,7.0,8.0,8.0,9.0,6.0,8.0,7.0,10.0,10.0,9.0,5.0,5.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Pasta,Sushi,3,Sushi,Sushi,with,10.0,10.0,9.0,9.0,8.0,8.0,7.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
roleplay,food,,,,,,,,,,,,,,,,,,,,,Pasta,Sushi,3,Pasta,Sushi,without,10.0,10.0,9.0,9.0,8.0,10.0,7.0,8.0,8.0,9.0,6.0,8.0,7.0,8.0,10.0,10.0,5.0,6.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Banana,0,Orange,Orange,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,9.0,5.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Banana,0,Orange,Orange,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,9.0,10.0,5.0,5.0,8.0,8.0,10.0,9.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Banana,0,Orange,Banana,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,9.0,5.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Banana,0,Orange,Banana,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,8.0,5.0,5.0,8.0,7.0,10.0,10.0,10.0,9.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Mango,0,Mango,Pineapple,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,9.0,5.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Mango,0,Pineapple,Pineapple,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,9.0,7.0,5.0,5.0,8.0,10.0,10.0,9.0,10.0,9.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Mango,0,Mango,Mango,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,9.0,5.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Mango,0,Pineapple,Mango,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,9.0,7.0,5.0,5.0,8.0,6.0,10.0,9.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Mango,1,Mango,Banana,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,9.0,5.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Mango,1,Banana,Banana,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,8.0,5.0,5.0,8.0,7.0,10.0,10.0,10.0,9.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Mango,1,Mango,Mango,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,9.0,5.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Mango,1,Banana,Mango,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,9.0,7.0,5.0,5.0,8.0,8.0,10.0,9.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Pineapple,1,Pineapple,Banana,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,9.0,5.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Pineapple,1,Banana,Banana,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,8.0,5.0,5.0,8.0,7.0,10.0,10.0,10.0,9.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Pineapple,1,Pineapple,Pineapple,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,9.0,5.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Pineapple,1,Banana,Pineapple,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,9.0,9.0,5.0,5.0,8.0,10.0,10.0,10.0,10.0,9.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Cherry,Kiwi,1,Kiwi,Cherry,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,9.0,5.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Cherry,Kiwi,1,Kiwi,Cherry,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,9.0,6.0,7.0,8.0,8.0,9.0,9.0,5.0,6.0,8.0,8.0,10.0,9.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Cherry,Kiwi,1,Kiwi,Kiwi,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,10.0,8.0,8.0,9.0,9.0,5.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Cherry,Kiwi,1,Kiwi,Kiwi,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,9.0,8.0,9.0,9.0,8.0,5.0,6.0,8.0,8.0,10.0,9.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Papaya,4,Orange,Orange,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,9.0,5.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Papaya,4,Orange,Orange,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,9.0,10.0,5.0,5.0,8.0,7.0,10.0,9.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Papaya,4,Orange,Papaya,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,9.0,5.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Papaya,4,Orange,Papaya,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,9.0,5.0,5.0,10.0,8.0,9.0,10.0,8.0,10.0,9.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Papaya,4,Banana,Banana,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,9.0,5.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Papaya,4,Banana,Banana,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,10.0,7.0,8.0,6.0,7.0,8.0,9.0,9.0,8.0,5.0,6.0,8.0,7.0,10.0,9.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Papaya,4,Banana,Papaya,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,9.0,5.0,10.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Papaya,4,Banana,Papaya,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,9.0,8.0,10.0,9.0,9.0,5.0,10.0,8.0,8.0,10.0,10.0,10.0,9.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Papaya,3,Pineapple,Pineapple,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,9.0,5.0,4.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Papaya,3,Pineapple,Pineapple,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,9.0,8.0,5.0,7.0,8.0,10.0,10.0,9.0,10.0,9.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Papaya,3,Pineapple,Papaya,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,9.0,5.0,10.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Papaya,3,Pineapple,Papaya,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,8.0,8.0,9.0,9.0,8.0,5.0,10.0,8.0,7.0,10.0,9.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Kiwi,3,Orange,Orange,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,9.0,5.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Kiwi,3,Orange,Orange,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,9.0,10.0,5.0,5.0,8.0,8.0,10.0,10.0,10.0,9.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Kiwi,3,Orange,Kiwi,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,10.0,8.0,8.0,9.0,9.0,5.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Kiwi,3,Orange,Kiwi,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,9.0,8.0,9.0,9.0,7.0,5.0,6.0,8.0,8.0,10.0,9.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Mango,Papaya,3,Mango,Mango,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,9.0,5.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Mango,Papaya,3,Mango,Mango,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,10.0,9.0,9.0,5.0,5.0,8.0,8.0,10.0,9.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Mango,Papaya,3,Mango,Papaya,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,9.0,9.0,5.0,5.0,8.0,8.0,10.0,10.0,10.0,10.0
roleplay,fruit,,,,,,,,,,,,,,,,,,,,,Mango,Papaya,3,Mango,Papaya,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,9.0,8.0,5.0,10.0,8.0,7.0,10.0,9.0,10.0,9.0
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,10.0,6.0,6.0,4.0,4.0,7.0,9.0,3.0,3.0,8.0,8.0,6.0,6.0,Sandwich maker,Kettle,0,Kettle,Sandwich maker,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,10.0,9.0,9.0,5.0,5.0,7.0,8.0,6.0,7.0,4.0,6.0,7.0,10.0,3.0,4.0,8.0,7.0,6.0,6.0,Sandwich maker,Kettle,0,"Based on the average American living in Florida, they might prefer a sandwich maker. This is because sandwiches are a popular and convenient meal option, especially in a warm climate where hot meals might not be as appealing. Additionally, a sandwich maker can be used to make a variety of meals, not just sandwiches, making it a versatile choice.",Sandwich maker,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,10.0,6.0,6.0,4.0,4.0,7.0,7.0,3.0,3.0,8.0,8.0,6.0,6.0,Sandwich maker,Kettle,0,Kettle,Kettle,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,7.0,9.0,8.0,5.0,5.0,7.0,10.0,6.0,6.0,4.0,4.0,7.0,6.0,3.0,3.0,8.0,8.0,6.0,7.0,Sandwich maker,Kettle,0,"Based on the average American living in Florida, they might prefer a sandwich maker. This is because sandwiches are a popular and convenient meal option, especially in a warm climate where hot meals might not be as appealing. Additionally, a sandwich maker can be used to make a variety of meals, not just sandwiches, making it a versatile choice.",Kettle,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,3.0,3.0,8.0,8.0,6.0,6.0,Table Fan,Blender,0,Blender,Table Fan,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,10.0,9.0,8.0,5.0,5.0,7.0,7.0,6.0,3.0,4.0,6.0,7.0,7.0,3.0,4.0,8.0,10.0,6.0,6.0,Table Fan,Blender,0,Table Fan,Table Fan,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,3.0,3.0,8.0,8.0,6.0,6.0,Table Fan,Blender,0,Blender,Blender,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,10.0,9.0,8.0,5.0,5.0,7.0,7.0,6.0,3.0,4.0,6.0,7.0,7.0,3.0,4.0,8.0,6.0,6.0,9.0,Table Fan,Blender,0,Table Fan,Blender,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,10.0,9.0,9.0,5.0,5.0,7.0,10.0,6.0,6.0,4.0,4.0,7.0,7.0,3.0,3.0,8.0,8.0,6.0,6.0,Blender,Kettle,1,Kettle,Blender,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,10.0,9.0,8.0,5.0,5.0,7.0,9.0,6.0,7.0,4.0,6.0,7.0,7.0,3.0,5.0,8.0,8.0,6.0,7.0,Blender,Kettle,1,Blender,Blender,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,10.0,6.0,6.0,4.0,4.0,7.0,7.0,3.0,3.0,8.0,8.0,6.0,6.0,Blender,Kettle,1,Kettle,Kettle,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,10.0,9.0,8.0,5.0,3.0,7.0,9.0,6.0,5.0,4.0,6.0,7.0,7.0,3.0,4.0,8.0,7.0,6.0,6.0,Blender,Kettle,1,Blender,Kettle,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,8.0,3.0,3.0,8.0,8.0,6.0,6.0,Blender,Sandwich maker,1,Sandwich maker,Blender,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,7.0,5.0,3.0,7.0,6.0,6.0,5.0,4.0,4.0,7.0,9.0,3.0,2.0,8.0,7.0,6.0,6.0,Blender,Sandwich maker,1,Blender,Blender,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,8.0,3.0,3.0,8.0,8.0,6.0,6.0,Blender,Sandwich maker,1,Sandwich maker,Sandwich maker,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,0.0,9.0,8.0,5.0,5.0,7.0,7.0,6.0,3.0,4.0,6.0,7.0,10.0,3.0,4.0,8.0,9.0,6.0,2.0,Blender,Sandwich maker,1,Blender,Sandwich maker,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,3.0,3.0,8.0,8.0,6.0,6.0,Coffee maker,Blender,1,Blender,Coffee maker,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,10.0,9.0,10.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,3.0,3.0,8.0,6.0,6.0,8.0,Coffee maker,Blender,1,"Coffee maker. Florida's warm climate makes iced coffee a popular choice, and a coffee maker can easily brew a large batch for the day.",Coffee maker,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,3.0,3.0,8.0,8.0,6.0,6.0,Coffee maker,Blender,1,Blender,Blender,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,7.0,5.0,5.0,7.0,6.0,6.0,3.0,4.0,4.0,7.0,6.0,3.0,5.0,8.0,7.0,6.0,6.0,Coffee maker,Blender,1,"Coffee maker. Florida's warm climate makes iced coffee a popular choice, and a coffee maker can easily brew a large batch for the day.",Blender,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,3.0,3.0,8.0,8.0,6.0,6.0,Coffee maker,Sleeping bag,6,Coffee maker,Coffee maker,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,10.0,9.0,10.0,5.0,7.0,7.0,8.0,6.0,5.0,4.0,6.0,7.0,7.0,3.0,6.0,8.0,8.0,6.0,8.0,Coffee maker,Sleeping bag,6,Coffee maker,Coffee maker,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,3.0,0.0,8.0,8.0,6.0,6.0,Coffee maker,Sleeping bag,6,Coffee maker,Sleeping bag,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,0.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,3.0,4.0,6.0,7.0,4.0,3.0,8.0,8.0,8.0,6.0,6.0,Coffee maker,Sleeping bag,6,Coffee maker,Sleeping bag,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,3.0,3.0,8.0,8.0,6.0,6.0,Table Fan,Sleeping bag,5,Table Fan,Table Fan,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,10.0,9.0,9.0,5.0,7.0,7.0,8.0,6.0,5.0,4.0,6.0,7.0,7.0,3.0,6.0,8.0,10.0,6.0,8.0,Table Fan,Sleeping bag,5,"Table Fan. Florida's climate is known for its warmth, so a table fan would provide much-needed relief from the heat.",Table Fan,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,3.0,0.0,8.0,8.0,6.0,6.0,Table Fan,Sleeping bag,5,Table Fan,Sleeping bag,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,7.0,9.0,8.0,5.0,5.0,7.0,6.0,6.0,3.0,4.0,5.0,7.0,6.0,3.0,9.0,8.0,8.0,6.0,7.0,Table Fan,Sleeping bag,5,"Table Fan. Florida's climate is known for its warmth, so a table fan would provide much-needed relief from the heat.",Sleeping bag,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,3.0,3.0,8.0,8.0,6.0,6.0,Coffee maker,Radio,5,Coffee maker,Coffee maker,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,10.0,9.0,10.0,5.0,5.0,7.0,8.0,6.0,6.0,4.0,7.0,7.0,6.0,3.0,4.0,8.0,7.0,6.0,8.0,Coffee maker,Radio,5,Coffee maker,Coffee maker,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,3.0,3.0,8.0,8.0,6.0,6.0,Coffee maker,Radio,5,Coffee maker,Radio,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,3.0,4.0,10.0,7.0,6.0,3.0,4.0,8.0,7.0,6.0,6.0,Coffee maker,Radio,5,Coffee maker,Radio,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,3.0,0.0,8.0,8.0,6.0,6.0,Blender,Sleeping bag,5,Blender,Blender,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,3.0,4.0,6.0,7.0,7.0,3.0,6.0,8.0,8.0,6.0,8.0,Blender,Sleeping bag,5,Blender,Blender,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,3.0,0.0,8.0,8.0,6.0,6.0,Blender,Sleeping bag,5,Blender,Sleeping bag,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,0.0,9.0,8.0,5.0,5.0,7.0,6.0,6.0,3.0,4.0,4.0,7.0,5.0,3.0,10.0,8.0,7.0,6.0,6.0,Blender,Sleeping bag,5,Blender,Sleeping bag,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,4.0,7.0,7.0,3.0,3.0,8.0,8.0,6.0,6.0,Table Fan,Radio,4,Table Fan,Table Fan,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
