n,perspective,condition,flood_1,wind_1,flood_2,wind_2,decision,forced_decision,prior
17,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
17,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
17,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
17,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
18,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
18,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
18,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
18,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
19,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
19,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
19,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
19,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
20,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
20,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
20,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
20,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
0,predict,utility,12,120,16,140,Evacuate,Stay,with
0,predict,utility,12,120,16,140,Evacuate,Stay,without
0,predict,utility,12,120,16,140,Evacuate,Evacuate,with
0,predict,utility,12,120,16,140,Evacuate,Evacuate,without
1,predict,utility,12,120,16,140,Evacuate,Stay,with
1,predict,utility,12,120,16,140,Evacuate,Stay,without
1,predict,utility,12,120,16,140,Evacuate,Evacuate,with
1,predict,utility,12,120,16,140,Evacuate,Evacuate,without
2,predict,utility,12,120,16,140,Evacuate,Stay,with
2,predict,utility,12,120,16,140,Evacuate,Stay,without
2,predict,utility,12,120,16,140,Evacuate,Evacuate,with
2,predict,utility,12,120,16,140,Evacuate,Evacuate,without
3,predict,utility,12,120,16,140,Evacuate,Stay,with
3,predict,utility,12,120,16,140,Evacuate,Stay,without
3,predict,utility,12,120,16,140,Evacuate,Evacuate,with
3,predict,utility,12,120,16,140,Evacuate,Evacuate,without
4,predict,utility,12,120,16,140,Evacuate,Stay,with
4,predict,utility,12,120,16,140,Evacuate,Stay,without
4,predict,utility,12,120,16,140,Evacuate,Evacuate,with
4,predict,utility,12,120,16,140,Evacuate,Evacuate,without
5,predict,utility,12,120,16,140,Evacuate,Stay,with
5,predict,utility,12,120,16,140,Evacuate,Stay,without
5,predict,utility,12,120,16,140,Evacuate,Evacuate,with
5,predict,utility,12,120,16,140,Evacuate,Evacuate,without
6,predict,utility,12,120,16,140,Evacuate,Stay,with
6,predict,utility,12,120,16,140,Evacuate,Stay,without
6,predict,utility,12,120,16,140,Evacuate,Evacuate,with
6,predict,utility,12,120,16,140,Evacuate,Evacuate,without
7,predict,utility,12,120,16,140,Evacuate,Stay,with
7,predict,utility,12,120,16,140,Evacuate,Stay,without
7,predict,utility,12,120,16,140,Evacuate,Evacuate,with
7,predict,utility,12,120,16,140,Evacuate,Evacuate,without
8,predict,utility,12,120,16,140,Evacuate,Stay,with
8,predict,utility,12,120,16,140,Evacuate,Stay,without
8,predict,utility,12,120,16,140,Evacuate,Evacuate,with
8,predict,utility,12,120,16,140,Evacuate,Evacuate,without
9,predict,utility,12,120,16,140,Evacuate,Stay,with
9,predict,utility,12,120,16,140,Evacuate,Stay,without
9,predict,utility,12,120,16,140,Evacuate,Evacuate,with
9,predict,utility,12,120,16,140,Evacuate,Evacuate,without
10,predict,utility,12,120,16,140,Evacuate,Stay,with
10,predict,utility,12,120,16,140,Evacuate,Stay,without
10,predict,utility,12,120,16,140,Evacuate,Evacuate,with
10,predict,utility,12,120,16,140,Evacuate,Evacuate,without
11,predict,utility,12,120,16,140,Evacuate,Stay,with
11,predict,utility,12,120,24,160,Evacuate,Stay,without
11,predict,utility,12,120,16,140,Evacuate,Evacuate,with
11,predict,utility,12,120,16,140,Evacuate,Evacuate,without
12,predict,utility,12,120,16,140,Evacuate,Stay,with
12,predict,utility,12,120,16,140,Evacuate,Stay,without
12,predict,utility,12,120,16,140,Evacuate,Evacuate,with
12,predict,utility,12,120,16,140,Evacuate,Evacuate,without
13,predict,utility,12,120,16,140,Evacuate,Stay,with
13,predict,utility,12,120,16,140,Evacuate,Stay,without
13,predict,utility,12,120,16,140,Evacuate,Evacuate,with
13,predict,utility,12,120,16,140,Evacuate,Evacuate,without
14,predict,utility,12,120,16,140,Evacuate,Stay,with
14,predict,utility,12,120,16,140,Evacuate,Stay,without
14,predict,utility,12,120,16,140,Evacuate,Evacuate,with
14,predict,utility,12,120,16,140,Evacuate,Evacuate,without
15,predict,utility,12,120,16,140,Evacuate,Stay,with
15,predict,utility,12,120,16,140,Evacuate,Stay,without
15,predict,utility,12,120,16,140,Evacuate,Evacuate,with
15,predict,utility,12,120,16,140,Evacuate,Evacuate,without
16,predict,utility,12,120,16,140,Evacuate,Stay,with
16,predict,utility,12,120,16,140,Evacuate,Stay,without
16,predict,utility,12,120,16,140,Evacuate,Evacuate,with
16,predict,utility,12,120,16,140,Evacuate,Evacuate,without
17,predict,utility,12,120,16,140,Evacuate,Stay,with
17,predict,utility,12,120,16,140,Evacuate,Stay,without
17,predict,utility,12,120,16,140,Evacuate,Evacuate,with
17,predict,utility,12,120,16,140,Evacuate,Evacuate,without
18,predict,utility,12,120,16,140,Evacuate,Stay,with
18,predict,utility,12,120,24,160,"Based on the hurricane update provided and being situated in a well-built apartment on the fifth floor in Palm Bay, Florida, an average American living there would likely respond:

Evacuate

The National Hurricane Center is predicting a potentially dangerous Category 3 hurricane making landfall on the Florida east coast, which includes Palm Bay, within the next 2 days. While there is uncertainty in the exact impacts, the estimated maximum sustained winds of 120 mph (+/- 30 mph) and potential flooding of 12 inches (+/- 8 inches) suggest a significant threat.

Given the severity of the hurricane and the location being directly in the predicted path, an average American would likely choose to evacuate from their residence to a safer location further inland or north, despite the cost associated with staying in a hotel. Being on the fifth floor of an apartment would provide some protection from flooding, but the high winds and potential for structural damage would still pose a risk.

Therefore, the prudent choice for an average American in this situation would be to evacuate to a hotel up north, prioritizing safety over the financial cost of temporarily relocating.",Stay,without
18,predict,utility,12,120,16,140,Evacuate,Evacuate,with
18,predict,utility,12,120,16,140,"Based on the hurricane update provided and being situated in a well-built apartment on the fifth floor in Palm Bay, Florida, an average American living there would likely respond:

Evacuate

The National Hurricane Center is predicting a potentially dangerous Category 3 hurricane making landfall on the Florida east coast, which includes Palm Bay, within the next 2 days. While there is uncertainty in the exact impacts, the estimated maximum sustained winds of 120 mph (+/- 30 mph) and potential flooding of 12 inches (+/- 8 inches) suggest a significant threat.

Given the severity of the hurricane and the location being directly in the predicted path, an average American would likely choose to evacuate from their residence to a safer location further inland or north, despite the cost associated with staying in a hotel. Being on the fifth floor of an apartment would provide some protection from flooding, but the high winds and potential for structural damage would still pose a risk.

Therefore, the prudent choice for an average American in this situation would be to evacuate to a hotel up north, prioritizing safety over the financial cost of temporarily relocating.",Evacuate,without
19,predict,utility,12,120,16,140,Evacuate,Stay,with
19,predict,utility,12,120,16,140,Evacuate,Stay,without
19,predict,utility,12,120,16,140,Evacuate,Evacuate,with
19,predict,utility,12,120,24,160,Evacuate,Evacuate,without
20,predict,utility,12,120,16,140,Evacuate,Stay,with
20,predict,utility,12,120,16,140,Evacuate,Stay,without
20,predict,utility,12,120,16,140,Evacuate,Evacuate,with
20,predict,utility,12,120,16,140,Evacuate,Evacuate,without
